Id,Start,Name,Impact,Currency
fcb7d053-a625-4dc0-9b94-a36a1b549374,01/10/2018 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
02d631d4-95fb-49e5-9197-aab28cf15a82,01/10/2018 18:20:05,10-Year Note Auction,MEDIUM,USD
baa1487c-318a-4b72-bb44-ac2a396cbb2e,01/10/2018 18:30:00,Fed's Bullard speech,MEDIUM,USD
ab88eaf4-f4d3-460f-98c6-f48bfbc56370,01/11/2018 13:30:00,Producer Price Index (YoY),LOW,USD
83d95e27-6f10-4ef9-8b57-9f7def82aae2,01/11/2018 13:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
57fa67a9-2c4b-4bf2-b527-4d3aaf585cf9,01/11/2018 13:30:00,Producer Price Index ex Food & Energy (YoY),LOW,USD
58ab7d2e-fce9-44b1-a718-e51bd0888ba3,01/11/2018 13:30:00,Continuing Jobless Claims,MEDIUM,USD
38a01397-1af3-4323-8e88-0aaad325f6cf,01/11/2018 13:30:00,Producer Price Index (MoM),LOW,USD
7270a315-d002-400b-861f-ee50da5a3bca,01/11/2018 13:30:00,Initial Jobless Claims,MEDIUM,USD
f6673b3d-139f-40fb-8632-df470ade8879,01/11/2018 15:30:00,EIA Natural Gas Storage Change,LOW,USD
1d0a9359-94d9-4fd5-8890-43872fdb643d,01/11/2018 18:00:00,30-Year Bond Auction,LOW,USD
8e949064-69e8-4930-9c73-65b5d176fa03,01/11/2018 19:00:00,Monthly Budget Statement,MEDIUM,USD
aa1646e8-56d8-42d1-9738-41e555d6a766,01/11/2018 20:30:00,Fed's Dudley speech,MEDIUM,USD
44463112-ad0c-4eeb-8071-8d38d742ffc1,01/12/2018 02:00:00,Exports (YoY) CNY,MEDIUM,CNY
01e9df1a-042f-478e-8da8-7c83ad9dbe86,01/12/2018 02:00:00,Imports (YoY) CNY,MEDIUM,CNY
684c95b7-4b9f-421a-b195-9cece83abd44,01/12/2018 02:00:00,Exports (YoY),MEDIUM,CNY
004093bb-d39d-45bf-97f3-9258db4ae9af,01/12/2018 02:00:00,Imports (YoY),MEDIUM,CNY
87d50cdb-8157-48c8-83e8-a52ae911d437,01/12/2018 02:00:00,Trade Balance CNY,MEDIUM,CNY
2c9236d5-7688-4b86-8afa-cacd5b7b72c9,01/12/2018 03:28:48,Trade Balance USD,MEDIUM,CNY
cf2bccee-ab3c-4fd1-992d-24c1a1edc83a,01/12/2018 13:30:00,Consumer Price Index Core s.a,LOW,USD
9ead9ce1-e3c5-4b57-9c5d-f7b07f70bb11,01/12/2018 13:30:00,Retail Sales ex Autos (MoM),HIGH,USD
adb3f8ed-3203-4e23-9c84-8632c988cb36,01/12/2018 13:30:00,Consumer Price Index (MoM),MEDIUM,USD
4496b134-6750-4a26-a66b-ded84e603445,01/12/2018 13:30:00,Consumer Price Index n.s.a (MoM),LOW,USD
965794da-83da-4ffa-a968-1060c5a8c48d,01/12/2018 13:30:00,Retail Sales Control Group,MEDIUM,USD
4574536d-7438-4732-9cb2-4d46e3e2673d,01/12/2018 13:30:00,Retail Sales (MoM),MEDIUM,USD
65476038-922e-4c2e-84e2-0df5ff539392,01/12/2018 13:30:00,Consumer Price Index ex Food & Energy (MoM),MEDIUM,USD
3d447249-2fab-45d3-ae61-8074de303001,01/12/2018 13:30:00,Consumer Price Index (YoY),HIGH,USD
2c2297d7-8301-47ba-9866-42b30c7437e9,01/12/2018 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
d99ccf0a-e26d-48ab-a5cc-6354240028fa,01/12/2018 15:00:00,Business Inventories,LOW,USD
bbfeba91-1571-4b8a-bd0b-56e66e4e5285,01/12/2018 15:43:00,IBD/TIPP Economic Optimism (MoM),LOW,USD
0a43300b-3e38-4c4a-9d1d-d2eff09020dd,01/12/2018 18:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
9715bb49-3f62-4ff8-b531-3dfc790f7165,01/12/2018 19:30:00,CFTC Gold NC Net Positions,LOW,USD
226674d0-5f08-435b-a580-1acaf5cf3d6c,01/12/2018 19:30:00,CFTC Oil NC Net Positions,LOW,USD
677d88ab-b4b8-4579-adf9-7fe3f809ed81,01/12/2018 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
8c0c85ac-9e58-4972-ae33-a9d9f73d2de6,01/12/2018 21:15:00,Fed's Rosengren speech,MEDIUM,USD
884c3f02-e7fe-480e-a379-23804a3c9689,01/15/2018 00:00:00,Martin L. King's Birthday,NONE,USD
ee6ebe61-8154-4602-b019-6e727f79dfa6,01/15/2018 02:00:00,New Loans,LOW,CNY
56cb445e-0b64-4569-a4ff-a45947fc6977,01/15/2018 02:00:00,M2 Money Supply (YoY),LOW,CNY
08173565-318a-44f9-aa60-bf603167713e,01/16/2018 13:30:00,NY Empire State Manufacturing Index,LOW,USD
48ebdb9e-b449-45f5-8a43-3899d357a869,01/16/2018 16:30:00,3-Month Bill Auction,LOW,USD
7b2ab560-f05b-4fd4-8afe-d6cf99d90e29,01/16/2018 16:30:00,4-Week Bill Auction,LOW,USD
f89cbe6e-d727-47e9-8284-f441d77d8d53,01/16/2018 16:30:00,6-Month Bill Auction,LOW,USD
bde549ed-ad24-4022-a7b5-0bc961ae1bfa,01/17/2018 02:00:00,FDI - Foreign Direct Investment (YTD) (YoY),MEDIUM,CNY
847f655c-048b-4de1-ad6c-0dcb3c4689ff,01/17/2018 12:00:00,MBA Mortgage Applications,LOW,USD
bedbd2ef-ba97-416d-8ed4-14d5b8673e1a,01/17/2018 13:55:00,Redbook Index (YoY),LOW,USD
79de3894-66dc-42bb-9eac-5fefa10aadc2,01/17/2018 13:55:00,Redbook Index (MoM),LOW,USD
b0ac17db-adad-4feb-8eca-6e6876e77084,01/17/2018 14:15:00,Industrial Production (MoM),MEDIUM,USD
747a5c34-1d08-4581-9ee4-003f070e997c,01/17/2018 14:15:00,Capacity Utilization,MEDIUM,USD
979d4348-d2fb-49c1-b023-8be4801d5bcb,01/17/2018 15:00:00,NAHB Housing Market Index,MEDIUM,USD
3b7cc637-4cfa-418d-971f-996d181e404e,01/17/2018 19:00:00,Fed's Beige Book,MEDIUM,USD
74084fe7-32a8-491f-9a04-e6c0b64729a4,01/17/2018 20:00:00,Fed's Evans speech,LOW,USD
e97d42dd-f548-48ff-93a8-73446c1f5475,01/17/2018 20:15:00,Fed's Kaplan speech,MEDIUM,USD
a6afdaef-a791-4db3-bed1-a9f1b79fca2b,01/17/2018 21:00:00,Total Net TIC Flows,LOW,USD
707ed07f-b15d-4c3e-8b0d-cc959f081d3a,01/17/2018 21:00:00,Net Long-Term TIC Flows,LOW,USD
ca2ef2ea-fd98-4dd1-94b9-d14c3fce2fb5,01/17/2018 21:30:00,Fed's Mester speech,MEDIUM,USD
1c487cf9-b0f3-4bad-87b1-e31e979854b2,01/17/2018 21:30:00,API Weekly Crude Oil Stock,LOW,USD
6d95ad4e-301a-4020-9221-38554d6c1f0e,01/18/2018 01:30:00,"House Price Index ",LOW,CNY
8bb63075-4c15-4753-8c14-869d20eab6ae,01/18/2018 07:00:00,Gross Domestic Product (YoY),HIGH,CNY
0cabd4a9-3f0a-41ac-8570-bffc397d7409,01/18/2018 07:00:00,Fixed Asset Investment (YTD) (YoY),LOW,CNY
7a9e8fea-0e78-4792-8a8e-427bf8bee662,01/18/2018 07:00:00,NBS Press Conference,MEDIUM,CNY
802e4410-1f47-4629-9775-2201a2292ef3,01/18/2018 07:00:00,Industrial Production (YoY),MEDIUM,CNY
6eef7156-ae2f-44df-b976-e94c3f1f68a1,01/18/2018 07:00:00,Gross Domestic Product (QoQ),HIGH,CNY
172e22f8-4488-42a0-badc-93045bfddc04,01/18/2018 07:00:00,Retail Sales (YoY),MEDIUM,CNY
1114abb3-0b06-47f9-a119-b5ee0e11f843,01/18/2018 13:30:00,Building Permits (MoM),MEDIUM,USD
b050af0e-d1c6-48ae-83a7-d9c4b778fa6d,01/18/2018 13:30:00,Housing Starts (MoM),MEDIUM,USD
0a9a3124-b7dd-4e70-90ae-07b396b423d7,01/18/2018 13:30:00,Continuing Jobless Claims,MEDIUM,USD
3c10383b-92bb-453a-a98c-51243666bd22,01/18/2018 13:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
06514b82-791a-44c2-a0a5-2aff3d47a10a,01/18/2018 13:30:00,Building Permits Change,MEDIUM,USD
f104f177-90c1-401b-8cce-b7841113c498,01/18/2018 13:30:00,Initial Jobless Claims,MEDIUM,USD
953183e0-ba17-4075-8344-e30fff0fcaf8,01/18/2018 13:30:00,Housing Starts Change,MEDIUM,USD
8ef2e119-e94d-4b80-b71b-19ecda08394a,01/18/2018 15:30:00,EIA Natural Gas Storage Change,LOW,USD
44abe254-3f32-4da4-b5a0-08c189762372,01/18/2018 16:00:00,EIA Crude Oil Stocks Change,LOW,USD
8fdc6080-00d7-4714-8a1e-8b0295b9149c,01/18/2018 18:21:04,10-Year Note Auction,LOW,USD
a8be276d-80b8-451d-ba11-956a299db05e,01/19/2018 15:00:00,Michigan Consumer Sentiment Index,LOW,USD
cbf51aa1-874f-45ae-a2d0-aacac523c1dc,01/19/2018 17:15:00,Fed's Quarles speech,MEDIUM,USD
f3245ef2-7f54-4ce2-86d7-570a83ce4412,01/19/2018 18:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
bb1a4543-a133-4bd7-b8a3-3a79f815eb26,01/19/2018 20:30:00,CFTC Gold NC Net Positions,LOW,USD
c5a35f50-af54-4ade-ba0d-4f1fb59aa141,01/19/2018 20:30:00,CFTC Oil NC Net Positions,LOW,USD
ff7fbc21-17b1-43b9-8ccf-525d4f7badbe,01/19/2018 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
3b876b9c-1d38-4d68-9220-a6e42a5a21c6,01/22/2018 13:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
d577cc7b-c574-42a5-9753-f53f95a86b17,01/22/2018 16:30:00,3-Month Bill Auction,LOW,USD
63bbadd9-c46b-4ef2-bb56-91ba6b4e2975,01/22/2018 16:30:00,6-Month Bill Auction,LOW,USD
953d1e46-92e1-4543-aa21-02798cd77e33,01/23/2018 11:00:00,Mid-month Inflation,LOW,BRL
8374667e-c516-47fc-aa77-a153a82949dd,01/23/2018 13:55:00,Redbook Index (YoY),LOW,USD
fd20528c-f9b4-4824-b9dc-43c54e27d455,01/23/2018 13:55:00,Redbook Index (MoM),LOW,USD
090c7b5b-bb8f-4fb7-9cf7-62cbd7cd0ee5,01/23/2018 15:00:00,Richmond Fed Manufacturing Index,LOW,USD
2376b8a4-efb6-4c0c-98de-7aafa2125b77,01/23/2018 16:30:00,4-Week Bill Auction,LOW,USD
b7f93a74-2f1f-4a58-bc5c-a22e7c1c6760,01/23/2018 18:00:00,2-Year Note Auction,LOW,USD
cacef2e7-d60d-425c-b39e-aefddd3a07f5,01/23/2018 21:30:00,API Weekly Crude Oil Stock,LOW,USD
b79b3072-55fe-4708-b9a9-b1362dbe2afd,01/23/2018 23:30:00,Fed's Evans speech,LOW,USD
7847a92d-3105-4300-b1da-0c1ada1156ed,01/24/2018 12:00:00,MBA Mortgage Applications,LOW,USD
3ce80a30-b5c3-479a-8ba3-51b173f2f67e,01/24/2018 14:00:00,Housing Price Index (MoM),MEDIUM,USD
5f3f0c43-174c-43dd-b8d3-5aaada121a7b,01/24/2018 14:45:00,Markit Manufacturing PMI,MEDIUM,USD
e6f16fcc-f18a-4375-89c8-0dd3a1c03498,01/24/2018 14:45:00,Markit Services PMI,MEDIUM,USD
d065b8f8-1c23-4ce0-8855-55cc0fc34a37,01/24/2018 14:45:00,Markit PMI Composite,MEDIUM,USD
c7cd1438-f46e-4f7a-9503-36e9ffe34190,01/24/2018 15:00:00,Existing Home Sales (MoM),LOW,USD
c4af694a-08ba-4480-879c-0f7c342432ca,01/24/2018 15:00:00,Existing Home Sales Change (MoM),LOW,USD
8c93d241-81af-4e5a-a0f6-d3ea2b93c3e1,01/24/2018 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
6fa0d239-1a67-4bec-b275-5bf67e0b3955,01/24/2018 18:00:00,5-Year Note Auction,LOW,USD
0028a722-c076-4ce2-867e-c15b1f798d27,01/25/2018 13:30:00,Continuing Jobless Claims,MEDIUM,USD
0ef55798-0ace-4bae-87c3-bc2c3e8046ec,01/25/2018 13:30:00,Initial Jobless Claims,MEDIUM,USD
01b885d3-6f32-42a6-a1bc-1fd294e99f6a,01/25/2018 15:00:00,New Home Sales (MoM),MEDIUM,USD
fc336845-5ae1-4d1e-9cd6-b9af1698494e,01/25/2018 15:00:00,New Home Sales Change (MoM),MEDIUM,USD
810cf734-25bd-46b2-9e2e-9f7bb2b973ac,01/25/2018 15:30:00,EIA Natural Gas Storage Change,LOW,USD
81859c72-3f36-4939-8921-6aabcd07a36e,01/25/2018 16:00:00,Kansas Fed Manufacturing Activity,LOW,USD
b9932c72-a9fc-4bc7-9bf7-af12f22a8bb7,01/25/2018 18:00:00,7-Year Note Auction,LOW,USD
b9e96e10-cb1d-4eee-bbdc-2b186c998b87,01/26/2018 12:30:00,Current Account,LOW,BRL
1b49e1e3-abc0-4564-9571-2ae652af85d6,01/26/2018 13:00:00,Fed's Bullard speech,MEDIUM,USD
b7c434f8-838b-42db-8b98-663345aa2b2a,01/26/2018 13:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
fcf0b9fa-a3ff-4ad4-a627-7b52cbf6df92,01/26/2018 13:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
0e5e6683-2996-459d-9729-fad1d23ac849,01/26/2018 13:30:00,Wholesale Inventories,LOW,USD
df143933-a52f-4656-b40f-dbc9485122b5,01/26/2018 13:30:00,Gross Domestic Product Price Index,MEDIUM,USD
e4e9c505-efc4-4a15-a448-6bb345d9a6d3,01/26/2018 13:30:00,Goods Trade Balance,LOW,USD
711b64e8-6e5d-4884-9a0a-b21ba78a5824,01/26/2018 13:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
3c6090ca-87b0-413d-9759-e1834983127a,01/26/2018 13:30:00,Durable Goods Orders,MEDIUM,USD
32311155-1ef7-4bec-8c00-66bc1166c40c,01/26/2018 13:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
66efd00c-ccf8-4608-a006-d255b4171af5,01/26/2018 13:30:00,Gross Domestic Product Annualized,HIGH,USD
10c392a9-0703-46df-9cb7-3cfa7e3de3d0,01/26/2018 18:00:00,Baker Hughes US Oil Rig Count,MEDIUM,USD
ae996d42-e42f-463c-b77c-610a79448182,01/26/2018 20:30:00,CFTC Gold NC Net Positions,LOW,USD
db28d395-669d-4117-9b7f-6625262bd15e,01/26/2018 20:30:00,CFTC Oil NC Net Positions,LOW,USD
cd6db189-cf93-4a4a-a67a-b8d292152bfc,01/26/2018 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
2bbc21ae-7569-4fe1-8d71-c33eead84882,01/29/2018 13:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
6637b2b9-b828-42e1-a80f-4b279581edc6,01/29/2018 13:30:00,Core Personal Consumption Expenditure - Price Index (MoM),HIGH,USD
4b9367b2-362c-4ed0-a5bf-cbb215ca87fe,01/29/2018 13:30:00,Personal Income (MoM),MEDIUM,USD
47192bc8-0aef-4192-b89f-45f2ed736d4f,01/29/2018 13:30:00,Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
d249ae79-2d2d-4e6c-9e26-21bc2ac27851,01/29/2018 13:30:00,Personal Spending,MEDIUM,USD
e30af44f-a40f-4b34-b8de-dd66dfe621d3,01/29/2018 13:30:00,Core Personal Consumption Expenditure - Price Index (YoY),HIGH,USD
594fe39a-2afc-411c-bd2b-c432c0a49976,01/29/2018 15:30:00,Dallas Fed Manufacturing Business Index,MEDIUM,USD
43fb384f-ef79-4189-96ac-f9362d5f48de,01/29/2018 16:30:00,3-Month Bill Auction,LOW,USD
e2338560-dde9-45c3-abd7-cc5dcbad4400,01/29/2018 16:30:00,6-Month Bill Auction,LOW,USD
4ba88c25-06df-4ed6-826d-bdfeb184ff10,01/30/2018 10:00:00,Inflation Index/IGP-M,LOW,BRL
180bcf16-1609-4820-ba8b-ee3b21c756bc,01/30/2018 13:55:00,Redbook Index (YoY),LOW,USD
15af5aec-a037-4ac8-afa2-47c87e176702,01/30/2018 13:55:00,Redbook Index (MoM),LOW,USD
43d900f9-c8f4-439a-9de7-8b67c914c30c,01/30/2018 14:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
a57bbe25-c0a5-4524-a053-9f80a2b8add3,01/30/2018 15:00:00,Consumer Confidence,MEDIUM,USD
37758618-f9ca-4924-8ffc-3ba439b42650,01/30/2018 16:30:00,52-Week Bill Auction,LOW,USD
b3a863cf-9bc4-4ce2-8aca-cd0c3e7bfbbb,01/30/2018 16:30:00,4-Week Bill Auction,LOW,USD
5b61861d-2d41-4395-ac85-86c414163f0c,01/30/2018 21:30:00,API Weekly Crude Oil Stock,LOW,USD
2c375fef-62c7-48c2-8af2-026941b6589c,01/31/2018 01:00:00,Non-Manufacturing PMI,MEDIUM,CNY
9780ba7f-7f37-42b7-b1a7-f21911e86dba,01/31/2018 01:00:00,NBS Manufacturing PMI,MEDIUM,CNY
c0e91ba3-d3d8-4721-882d-6e8967676653,01/31/2018 02:00:00,President Trump speech,HIGH,USD
540c1b57-31c2-43d9-b373-f35633266875,01/31/2018 11:00:00,Unemployment Rate,LOW,BRL
a8f9ba8e-7af6-4f33-8d73-8ad220b1ce2d,01/31/2018 12:00:00,MBA Mortgage Applications,LOW,USD
d369612b-9286-4cce-b7c3-893bde928641,01/31/2018 12:30:00,Primary Budget Surplus,LOW,BRL
85fe9fa6-433d-4f42-8e69-a04ee58e1ce8,01/31/2018 12:30:00,Nominal Budget Balance,LOW,BRL
